2057	M	25	7	75089
2058	M	25	0	30606
2059	M	56	13	95929
206	F	35	0	55406
2060	F	45	0	97701
2061	M	25	4	66762
2062	F	50	9	59072
2063	M	35	13	78252
2064	M	35	14	22180
2065	F	25	0	44107
2066	F	25	5	43229
2067	M	35	0	30741
2068	M	25	7	60614
2069	F	25	6	23229
207	M	56	16	92106
2070	F	18	4	80228
2071	F	25	2	02903
2072	M	56	7	12345
2073	M	25	2	02903
2074	F	18	2	13603
2075	M	25	0	30096
2076	M	18	11	65202
2077	M	56	16	66502
2078	M	50	20	30030
2079	F	56	0	98115
208	F	35	0	78253
2080	M	25	1	45230
2081	F	35	14	55014
2082	F	45	1	03768
2083	M	45	7	46112
2084	M	35	11	40242
2085	M	25	0	94930
2086	M	35	0	12831
2087	M	18	4	32601
2088	M	25	12	55117
2089	F	45	1	12449
209	F	25	0	78240
2090	F	18	4	60014
2091	M	25	4	60056
2092	M	45	0	44266
2093	F	45	12	61554
2094	M	25	0	90019
2095	F	25	12	22207
2096	F	45	1	96778
2097	F	35	16	80401
2098	F	35	7	98074
2099	M	18	4	49855
21	M	50	16	10023
210	M	25	1	92120
2100	M	45	17	40031
2101	M	35	20	32708
2102	M	45	7	91405
2103	M	25	2	92711
2104	M	56	2	92020
2105	F	35	12	01464
2106	M	35	18	72118
2107	M	25	0	44512
2108	F	35	6	48073
2109	M	25	7	49221
211	F	18	4	78209
2110	M	25	5	92117
2111	M	56	3	52240
2112	M	25	5	80227
2113	M	25	0	55812
2114	F	25	16	67846
2115	M	25	2	94404
2116	M	25	12	77042
2117	M	50	12	90254
2118	M	35	2	92115
2119	M	18	4	53211
212	F	25	4	78223
2120	M	25	14	95820
2121	M	35	17	63126
2122	M	45	0	73702
2123	M	25	18	30189
2124	F	35	9	60618
2125	M	25	4	02134
2126	F	35	3	71111
2127	M	35	4	84123
2128	M	18	17	40207
2129	M	25	4	19104
213	M	25	17	90048
2130	M	18	0	92037
2131	M	25	20	91505
2132	M	18	17	19104
2133	M	25	0	10021
2134	F	18	14	22201
2135	M	50	17	54409
2136	M	25	17	36106
2137	M	1	10	48445
2138	M	25	0	02542
2139	M	25	5	46239
214	M	25	2	55118
2140	M	18	14	85282
2141	F	25	14	55343
2142	M	25	17	02135
2143	M	45	11	01772
2144	M	56	17	92069
2145	M	35	0	60914
2146	F	35	0	20723
2147	M	35	16	02139
2148	M	25	6	79401
2149	M	25	20	91505
215	M	18	4	60201
2150	F	56	16	90039
2151	M	18	4	33143
2152	M	45	6	66203
2153	M	45	17	02067
2154	M	18	4	80513
2155	M	35	7	95008
2156	M	25	12	92728
2157	M	18	4	78759
2158	M	50	16	78411
2159	M	56	14	55337
216	F	25	4	43201
2160	M	18	2	44515
2161	M	25	7	54942
2162	M	25	3	83687
2163	M	35	16	22124
2164	M	45	1	33705
2165	M	25	0	11235
2166	M	25	0	66605
2167	M	25	7	92103
2168	F	45	2	94558
2169	M	25	1	14613
217	M	18	12	18052
2170	M	18	4	64468
2171	M	25	17	95050
2172	M	18	17	63544
2173	M	18	12	73112
2174	M	35	3	45215
2175	M	45	14	63130
2176	F	1	10	95864
2177	M	50	20	29630
2178	M	25	0	94558
2179	M	25	17	10025
218	M	25	12	02144
2180	M	18	4	12604
2181	M	45	17	44129
2182	M	25	0	89145
2183	F	45	9	63119
2184	M	18	14	08822
2185	F	35	20	93449
2186	M	25	17	20886
2187	M	25	14	30340
2188	M	25	14	92614
2189	M	50	16	60302
219	F	35	4	78212
2190	M	25	12	60657
2191	M	18	3	92278
2192	M	35	0	14086
2193	M	25	15	70809
2194	M	25	7	12801
2195	M	35	0	33884
2196	M	25	12	94065
2197	M	18	4	73071
2198	F	1	10	32043
2199	F	35	16	92054
22	M	25	0	10024
220	M	25	15	02139
2200	M	45	18	26101
2201	F	25	0	02176
2202	M	50	14	02651
2203	F	25	14	10033
2204	M	25	17	28804
2205	F	50	8	84770
2206	M	25	7	40515
2207	M	18	2	02322
2208	M	25	1	68516
2209	F	25	7	43214
221	M	45	0	43615
2210	F	18	6	84780
2211	M	18	4	60630
2212	F	25	1	22307
2213	M	25	20	92101
2214	M	50	2	87020
2215	M	25	1	48105
2216	M	18	1	06279
2217	M	25	17	32308
2218	M	56	7	93711
2219	M	45	20	98027
222	M	50	6	70808
2220	M	25	20	44313
2221	M	25	17	90804
2222	M	25	12	36115
2223	M	45	17	32837
2224	M	35	3	20122
2225	F	25	3	90020
2226	M	25	17	53406
2227	M	25	15	98102
2228	M	35	7	80910
2229	M	35	17	78749
223	M	25	4	92821
2230	M	25	15	98103
2231	M	50	7	20016
2232	M	35	6	20650
2233	M	25	7	60010
2234	F	35	19	32095
2235	M	18	4	55104
2236	F	35	1	89031
2237	M	25	6	06511
2238	F	35	9	19006
2239	M	18	0	94520
224	M	25	17	33028
2240	M	18	12	36115
2241	M	18	1	45458
2242	M	18	0	17844
2243	M	25	7	48326
2244	M	25	7	02420
2245	M	45	14	02021
2246	F	18	4	91405
2247	F	18	4	53211
2248	M	18	4	21093
2249	M	25	6	68108
225	M	25	0	70119
2250	M	50	18	60516
2251	F	25	17	94618
2252	F	25	0	94110
2253	F	18	0	94587
2254	F	25	0	94703
2255	F	25	0	94115
2256	F	25	20	93401
2257	F	25	1	98027
2258	M	25	7	97267
2259	F	25	0	94602
226	M	25	20	90048
2260	F	56	11	54401
2261	M	1	0	46979
2262	F	45	2	98383
2263	M	25	0	61832
2264	M	18	4	23112
2265	F	25	4	50265
2266	M	35	12	14619
2267	M	25	0	52556
2268	M	35	6	50265
2269	M	35	17	06074
227	M	25	0	91403
2270	M	25	1	14982
2271	F	35	3	50322
2272	M	25	15	02446
2273	M	25	4	86314
2274	M	25	0	94305
2275	F	18	1	45458
2276	F	50	3	34744
2277	M	25	1	06111
2278	M	25	2	98502
2279	M	50	6	11746
228	M	25	7	94117
2280	M	25	17	27613
2281	M	50	0	55128
2282	M	35	6	54751
2283	F	35	5	02021
2284	M	25	7	92612
2285	M	18	12	53188
2286	F	50	14	08810
2287	M	56	7	94612
2288	M	25	7	42518
2289	F	18	1	86314
229	F	25	7	92120
2290	F	35	12	55555
2291	F	18	4	94116
2292	F	25	0	60664
2293	M	18	4	02026
2294	M	45	13	89109
2295	M	25	5	54703
2296	F	25	9	49442
2297	M	25	0	60645
2298	F	35	7	89128
2299	M	25	0	90266
23	M	35	1	48906
230	M	18	4	60202
2300	M	25	0	96818
2301	M	18	5	55116
2302	M	56	11	48070
2303	M	45	7	01904
2304	M	25	14	37127
2305	M	35	1	44242
2306	M	25	0	10009
2307	M	18	4	77840
2308	M	18	4	02777
2309	M	25	17	60153
231	M	50	16	95070
2310	M	25	17	67443
2311	M	25	1	48911
2312	M	18	4	20037
2313	M	18	4	07030
2314	M	35	7	74401
2315	M	25	17	92882
2316	M	18	4	32608
2317	M	35	6	77083
2318	M	25	14	53048
2319	M	25	18	80538
232	M	25	7	37206
2320	M	25	15	94065
2321	M	45	7	43065
2322	M	25	1	39759
2323	M	50	17	07728
2324	M	35	17	94533
2325	M	18	12	36115
2326	M	18	5	55428
2327	M	25	17	92111
2328	F	25	7	22201
2329	M	25	17	60042
233	F	25	7	37206
2330	M	35	0	32506
2331	M	1	10	02818
2332	M	25	12	89502
2333	M	56	7	30097
2334	F	18	0	34744
2335	M	25	12	46725
2336	M	45	7	30076
2337	F	35	0	04255
2338	M	18	12	97402
2339	M	35	15	53095
234	M	35	7	01940
2340	M	35	1	92614
2341	M	25	14	10021
2342	F	56	3	30127
2343	M	25	7	53202
2344	M	25	15	68516
2345	M	35	7	19149
2346	M	25	2	98502
2347	M	25	12	28227
2348	M	25	15	94062
2349	M	35	17	89147
235	F	50	1	08826
2350	M	25	7	21030
2351	M	18	0	63116
2352	M	25	0	80906
2353	M	18	6	21202
2354	F	50	1	62221
2355	M	25	7	48070
2356	M	25	5	55100
2357	M	25	17	83713
2358	M	25	2	30606
2359	F	50	1	10706
236	F	25	0	90802
2360	M	25	7	29662
2361	F	25	1	94939
2362	M	25	4	68108
2363	M	25	0	06880
2364	F	25	12	06906
2365	F	35	12	48109
2366	M	35	7	06680
2367	M	25	20	29205
2368	M	25	2	10003
2369	M	35	5	08406
237	F	35	7	94306
2370	M	25	4	98102
2371	M	45	14	55123
2372	M	25	14	60148
2373	F	45	7	33324
2374	F	1	10	10706
2375	M	45	0	68144
2376	M	25	0	95903
2377	F	35	1	94043
2378	F	35	9	17055
2379	M	35	16	08753
238	M	1	10	01597
2380	M	35	12	08852
2381	M	35	7	15137
2382	M	18	4	29649
2383	F	25	7	07090
2384	M	18	17	95121
2385	F	45	5	34610
2386	F	25	7	94121
2387	M	25	17	94901
2388	M	18	15	96661
2389	M	25	12	94608
239	F	25	0	98105
2390	M	25	14	98103
2391	M	25	0	60611
2392	F	25	0	94115
2393	M	18	4	85210
2394	M	25	7	80202
2395	M	35	20	98106
2396	M	35	17	97232
2397	F	25	11	53711
2398	M	25	17	22302
2399	F	25	7	98188
24	F	35	7	21117
240	M	25	16	04103
2400	M	25	0	92008
2401	M	35	7	02370
2402	M	18	4	78250
2403	M	25	2	90038
2404	M	25	6	94127
2405	M	25	0	06708
2406	M	50	1	60062
2407	M	50	1	88001
2408	M	35	18	60441
2409	M	50	11	33881
241	M	35	18	90804
2410	M	18	4	77005
2411	M	18	4	77005
2412	F	50	7	10022
2413	M	25	7	78731
2414	F	35	1	85287
2415	M	25	17	75075
2416	M	18	10	48439
2417	M	25	12	60068
2418	M	35	11	43209
2419	M	18	1	02446
242	M	25	5	80916
2420	M	18	4	33023
2421	M	25	7	94117
2422	M	50	16	97116
2423	M	56	17	22657
2424	M	35	7	49034
2425	M	45	0	33759
2426	M	25	17	76028
2427	M	25	0	45458
2428	M	25	0	37205
2429	M	25	14	29609
243	M	35	0	80027
2430	M	25	2	84321
2431	M	18	6	30064
2432	F	25	17	48239
2433	F	35	9	02879
2434	M	35	17	32506
2435	F	25	15	02445
2436	M	18	12	60640
2437	F	1	10	02879
2438	F	35	7	78704
2439	M	25	12	55443
244	M	25	7	78757
2440	F	35	3	95405
2441	M	35	20	94506
2442	M	25	16	97378
2443	M	56	1	90210
2444	M	25	17	55446
2445	F	35	4	19104
2446	M	25	0	85024
2447	M	1	0	02322
2448	F	25	9	53719
2449	F	56	2	99701
245	F	25	7	10003
2450	M	35	6	96158
2451	F	18	15	02115
2452	F	45	0	80010
2453	M	25	2	90068
2454	M	35	3	93611
2455	M	35	20	60640
2456	M	35	20	60640
2457	M	18	0	76543
2458	F	25	9	41075
2459	F	35	0	52405
246	M	25	1	92688
2460	M	18	1	57382
2461	F	18	3	32219
2462	M	18	0	32219
2463	M	50	3	96714
2464	F	56	0	00231
2465	M	50	7	68046
2466	M	25	18	54915
2467	F	35	6	33314
2468	M	1	10	48867
2469	M	35	11	04287
247	M	35	17	53703
2470	M	18	4	10044
2471	M	35	12	19050
2472	F	18	2	48823
2473	M	25	0	98503
2474	M	25	14	54915
2475	M	45	0	53818
2476	M	25	18	53572
2477	M	25	11	02169
2478	M	25	2	33133
2479	F	25	6	32812
248	M	25	2	91602
2480	M	35	14	63304
2481	F	25	6	74105
2482	M	18	4	11364
2483	M	18	17	66044
2484	M	18	5	48185
2485	M	25	17	03038
2486	M	56	7	55430
2487	M	25	15	15203
2488	M	35	16	61600
2489	F	35	2	02879
249	M	25	17	43201
2490	F	56	0	98374
2491	M	25	5	55447
2492	F	35	7	60137
2493	M	45	7	92965
2494	M	35	16	94108
2495	M	25	20	41706
2496	M	35	12	92507
2497	F	25	4	92507
2498	M	25	17	60659
2499	M	25	15	14803
25	M	45	1	37209
250	M	18	4	44074
2500	M	25	3	02494
2501	M	18	17	57106
2502	F	25	4	77006
2503	M	35	0	40504
2504	M	1	10	97402
2505	M	18	4	57103
2506	M	45	18	77630
2507	M	35	17	68506
2508	M	25	2	55344
2509	F	35	14	10028
251	F	35	0	55303
2510	F	25	11	55409
2511	M	25	0	77058
2512	F	45	1	97361
2513	M	35	5	41144
2514	M	25	0	53213
2515	M	35	2	62263
2516	F	18	4	02142
2517	F	25	0	83355
2518	M	35	7	53404
2519	M	18	0	97469
252	M	25	17	91107
2520	M	25	0	53213
2521	M	25	0	40515
2522	F	25	14	11215
2523	F	18	7	11215
2524	M	18	12	53713
2525	M	18	4	42101
2526	M	35	3	55042
2527	M	18	12	30318
2528	M	25	16	01890
2529	M	18	17	02140
253	M	25	0	92646
2530	M	50	0	88004
2531	F	18	4	02142
2532	M	18	4	02115
2533	M	18	4	02151
2534	M	25	0	02472
2535	M	18	12	80503
2536	F	25	15	55455
2537	M	18	7	02215
2538	M	18	4	59715
2539	F	18	7	80503
254	M	25	20	90802
2540	F	35	7	30309
2541	M	35	7	20650
2542	M	25	3	77006
2543	M	25	17	28052
2544	F	35	2	94109
2545	M	35	5	92867
2546	M	18	4	94608
2547	M	25	1	28607
2548	M	25	17	61350
2549	M	35	7	77005
255	M	25	6	53211
2550	M	25	16	28542
2551	M	25	0	74136
2552	M	18	4	60201
2553	M	45	17	80228
2554	M	18	4	60611
2555	F	18	0	98225
2556	M	25	0	94121
2557	M	18	4	28403
2558	F	45	7	30260
2559	M	50	17	08043
256	F	25	7	60607
2560	M	18	4	94122
2561	M	25	0	59405
2562	M	18	4	78626
2563	M	25	7	10019
2564	F	50	1	10024
2565	M	50	0	44126
2566	M	25	14	33133
2567	M	35	11	10538
2568	F	35	16	02472
2569	M	25	6	33156
257	M	18	10	56137
2570	M	18	4	80302
2571	M	35	17	49887
2572	M	45	17	02176
2573	M	25	20	94546
2574	M	25	14	55421
2575	M	25	14	94306
2576	M	25	14	45383
2577	F	25	14	78251
2578	M	25	15	80301
2579	F	25	4	73160
258	F	45	1	92106
2580	M	35	0	95409
2581	M	1	4	10012
2582	M	18	4	76266
2583	M	45	0	02131
2584	M	25	20	19083
2585	M	25	17	54401
2586	F	25	0	07701
2587	M	18	0	92122
2588	M	35	7	07981
2589	M	25	14	07702
259	F	35	0	55459
2590	F	25	11	94117
2591	M	25	5	78251
2592	M	25	14	02142
2593	F	18	3	60640
2594	M	25	12	94131
2595	M	25	7	30620
2596	F	35	20	92009
2597	M	50	14	33401
2598	F	35	17	48219
2599	M	18	12	20878
26	F	25	9	80013
260	M	25	2	11106
2600	F	25	14	94109
2601	M	56	17	32822
2602	M	18	17	76116
2603	F	25	0	78735
2604	F	25	0	37203
2605	M	35	0	98503
2606	M	45	1	48867
2607	M	18	4	48867
2608	M	18	12	55113
2609	M	25	12	27410
261	M	18	17	92886
2610	F	45	6	48867
2611	F	45	1	15208
2612	F	25	7	94602
2613	M	45	1	47933
2614	M	25	14	78267
2615	M	25	20	90046
2616	M	18	20	48135
2617	M	25	6	92111
2618	M	25	7	84088
2619	M	25	5	43221
262	M	25	5	10011
2620	M	45	7	94501
2621	F	25	7	48105
2622	M	45	1	16801
2623	F	18	3	22305
2624	F	18	2	14616
2625	M	25	12	20850
2626	M	35	7	80129
2627	M	25	17	75146
2628	F	25	17	92084
2629	M	25	18	85213
263	M	35	12	85257
2630	M	18	4	02139
2631	M	35	1	20653
2632	M	25	4	48127
2633	M	25	17	14830
2634	F	45	5	60050
2635	F	25	7	85214
2636	M	35	14	92084
2637	M	25	8	95380
2638	M	35	5	48342
2639	M	35	20	30306
264	M	1	0	05667
2640	M	35	7	76109
2641	M	25	14	08742
2642	M	25	4	14623
2643	M	18	20	30033
2644	M	25	5	55414
2645	M	25	12	15217
2646	M	25	7	02134
2647	M	35	7	90069
2648	M	35	12	60563
2649	M	50	6	08108
265	M	18	12	97205
2650	M	18	4	48135
2651	F	45	20	02476
2652	M	18	0	13603
2653	F	25	1	92646
2654	M	18	1	94706
2655	M	18	4	55414
2656	F	25	9	32212
2657	M	35	7	91304
2658	M	56	16	03070
2659	F	1	10	55305
266	M	25	11	10024
2660	M	25	0	96671
2661	M	50	0	20815
2662	M	35	1	20037
2663	M	18	4	48135
2664	M	25	17	03570
2665	M	35	16	10803
2666	M	25	4	89193
2667	M	35	5	64801
2668	M	18	16	94709
2669	M	56	13	55118
267	M	18	4	94118
2670	M	25	2	55405
2671	M	18	4	92833
2672	M	45	18	14701
2673	M	25	14	55435
2674	M	50	16	10025
2675	M	35	14	08750
2676	M	50	17	23059
2677	M	56	13	17033
2678	F	35	9	04046
2679	F	25	0	90212
268	M	25	6	89123
2680	M	25	4	91790
2681	F	25	0	92646
2682	M	25	20	22936
2683	F	25	1	91790
2684	M	25	18	64055
2685	M	35	7	95031
2686	M	25	1	40006
2687	M	25	7	18615
2688	M	35	17	92688
2689	M	35	0	30533
269	M	35	7	16365
2690	F	18	5	92870
2691	F	18	0	20815
2692	F	18	4	92054
2693	M	45	16	94546
2694	F	35	7	91362
2695	M	35	7	54016
2696	M	25	7	18655
2697	M	35	0	08902
2698	F	18	4	79912
2699	F	25	5	92705
27	M	45	1	80634
270	M	25	7	95616
2700	M	25	20	91730
2701	M	45	16	48097
2702	M	25	17	44118
2703	M	45	16	08053
2704	M	25	4	97214
2705	M	35	17	93436
2706	M	25	0	10023
2707	M	35	0	09142
2708	M	18	16	29404
2709	M	25	7	06854
271	M	25	0	80231
2710	F	25	7	06854
2711	F	35	1	47933
2712	M	50	18	72601
2713	M	56	19	91790
2714	M	18	12	91423
2715	M	45	7	64138
2716	F	35	14	39180
2717	M	35	17	48083
2718	M	35	14	11784
2719	F	18	4	68516
272	M	45	14	05602
2720	M	35	1	95380
2721	M	25	1	56082
2722	F	56	13	92308
2723	M	56	13	30047
2724	M	25	4	78705
2725	M	1	19	92557
2726	M	25	12	78731
2727	M	25	7	06516
2728	M	35	20	90292
2729	F	18	4	90039
273	F	1	7	20852
2730	M	25	4	90039
2731	M	45	14	12561
2732	M	25	17	20707
2733	F	18	20	15701
2734	M	50	6	90640
2735	M	45	14	60045
2736	M	56	20	94708
2737	F	45	5	92649
2738	M	56	17	06405
2739	M	25	17	74074
274	M	25	2	75287
2740	F	25	2	85719
2741	M	35	5	19119
2742	F	25	4	19119
2743	M	1	10	20876
2744	M	18	4	91325
2745	M	18	14	90292
2746	M	18	18	92123
2747	M	18	4	78749
2748	M	45	14	37343
2749	F	50	6	79410
275	M	56	14	96744
2750	F	25	7	27516
2751	M	25	14	90292
2752	M	45	6	95695
2753	M	25	14	94133
2754	M	56	13	27514
2755	F	35	7	80013
2756	M	25	4	44706
2757	M	25	6	48197
2758	M	35	16	66208
2759	M	45	3	20009
276	M	25	11	44515
2760	M	25	17	79705
2761	M	25	7	33486
2762	M	45	15	92880
2763	M	35	7	10014
2764	M	25	17	94107
2765	M	25	20	55391
2766	M	35	7	10028
2767	M	25	20	02062
2768	M	35	7	11201
2769	M	35	0	08330
277	F	50	12	77098
2770	F	35	0	92704
2771	M	18	11	45220
2772	F	18	20	45220
2773	M	25	12	04106
2774	M	25	4	78705
2775	F	25	4	95616
2776	M	25	15	53704
2777	F	25	1	94536
2778	M	50	11	66048
2779	M	25	14	55391
278	F	25	1	08904
2780	M	45	20	87505
2781	M	25	4	44514
2782	F	18	4	95616
2783	M	45	6	02339
2784	M	25	14	94105
2785	M	25	15	92111
2786	F	25	15	91902
2787	F	35	6	95843
2788	F	35	4	26505
2789	M	50	0	76067
279	F	35	6	55125
2790	M	35	17	15330
2791	M	25	4	90069
2792	F	25	4	92648
2793	F	25	7	94115
2794	M	35	15	92649
2795	F	35	1	85258
2796	M	18	2	08820
2797	F	18	4	92647
2798	M	25	12	98117
2799	M	50	13	94089
28	F	25	20	32301
280	M	25	20	90048
2800	F	50	0	20004
2801	M	18	4	55403
2802	F	25	12	07730
2803	M	35	7	10069
2804	M	35	7	05401
2805	M	18	15	87111
2806	M	18	4	87801
2807	F	1	0	90012
2808	M	50	2	60660
2809	M	35	12	92821
281	M	18	12	10549
2810	M	25	7	55112
2811	M	35	16	92630
2812	F	56	1	93105
2813	M	25	14	05448
2814	F	25	14	60657
2815	M	35	4	10027
2816	M	18	0	15237
2817	F	25	14	93428
2818	M	25	20	10014
2819	M	35	7	10583
282	F	25	1	08904
2820	M	25	0	19106
2821	M	35	7	54016
2822	F	18	4	54302
2823	M	56	6	48070
2824	F	35	0	92630
2825	M	35	1	54481
2826	F	50	13	55447
2827	F	56	7	10019
2828	F	25	1	83705
2829	F	25	17	11215
283	F	50	1	29642
2830	M	50	16	20015
2831	F	45	0	02115
2832	M	25	0	21555
2833	M	25	14	30342
2834	M	35	7	60610
2835	M	18	20	44089
2836	F	35	16	80304
2837	M	45	16	80304
2838	M	35	0	90254
2839	F	18	4	24060
284	M	1	10	05667
2840	M	45	7	35216
2841	F	25	1	98144
2842	M	18	0	57106
2843	M	25	12	94110
2844	F	18	14	94110
2845	F	18	4	45219
2846	M	18	4	80228
2847	M	25	15	92648
2848	M	25	0	92019
2849	M	18	4	02912
285	F	1	10	98110
2850	M	25	12	27707
2851	M	1	17	97062
2852	M	25	16	90292
2853	M	56	13	55344
2854	M	35	12	32935
2855	M	50	1	92122
2856	M	18	7	55337
2857	F	25	18	21214
2858	M	50	7	60510
2859	M	25	12	12866
286	F	35	2	78744
2860	M	25	12	07436
2861	M	25	14	07430
2862	F	18	20	02125
2863	F	35	5	44313
2864	F	25	6	94132
2865	M	25	17	95129
2866	M	35	16	10014
2867	F	18	14	10018
2868	M	25	12	55317
2869	M	18	12	55408
287	F	18	1	60640
2870	F	50	3	10128
2871	M	25	0	08461
2872	M	50	0	23518
2873	F	35	5	94546
2874	M	25	2	77056
2875	M	18	4	32607
2876	M	35	7	60611
2877	M	18	12	55118
2878	M	18	15	95616
2879	M	25	1	08854
288	M	18	17	78758
2880	M	25	7	55408
2881	M	25	17	77521
2882	F	25	15	15213
2883	M	25	15	15217
2884	M	25	12	92880
2885	M	35	7	07663
2886	M	25	7	55112
2887	F	25	4	95616
2888	F	25	4	73160
2889	M	18	4	61801
289	F	56	0	14850
2890	F	25	0	92870
2891	F	25	3	92831
2892	M	18	4	92602
2893	M	18	20	72837
2894	M	25	14	49355
2895	M	25	0	31605
2896	M	18	4	02138
2897	F	25	7	85260
2898	F	50	16	90272
2899	M	25	20	85719
29	M	35	15	02871
290	F	1	0	14167
2900	M	25	14	81679
2901	F	25	4	78728
2902	M	56	13	89128
2903	M	35	17	46229
2904	M	25	11	11217
2905	F	25	4	72801
2906	M	25	15	12345
2907	M	18	4	55455
2908	M	18	4	33720
2909	M	35	7	98467
291	M	18	1	04101
2910	F	25	2	90036
2911	M	25	7	32835
2912	M	25	7	21117
2913	M	18	2	10012
2914	F	25	0	10003
2915	M	25	2	32118
2916	M	25	7	10025
2917	M	25	12	30337
2918	M	25	2	90401
2919	F	25	7	22209
292	M	25	2	94117
2920	M	25	2	32118
2921	M	18	4	55414
2922	M	45	1	37027
2923	M	25	0	77025
2924	M	35	0	83704
2925	M	25	12	98034
2926	M	35	17	48323
2927	M	18	5	65211
2928	M	25	10	55414
2929	M	18	12	98133
293	M	25	0	92155
2930	M	18	4	56520
2931	M	25	0	10002
2932	F	25	11	43201
2933	M	50	6	22039
2934	M	25	17	92656
2935	M	25	0	33142
2936	M	35	12	98166
2937	M	18	17	02118
2938	M	25	20	64112
2939	M	25	12	34170
294	M	25	0	03755
2940	M	18	15	91101
2941	F	25	6	91423
2942	M	25	17	20910
2943	M	25	4	55112
2944	F	25	5	10021
2945	F	45	3	38028
2946	F	25	3	06810
2947	M	35	0	30030
2948	F	45	20	89134
2949	M	35	15	98108
295	M	18	15	94061
2950	F	25	0	19107
2951	M	25	2	90004
2952	M	45	16	93448
2953	F	25	4	87110
2954	F	1	1	90802
2955	M	18	12	98105
2956	M	25	4	78703
2957	M	25	16	01581
2958	F	50	0	97403
2959	F	35	6	45459
296	F	18	4	90024
2960	M	25	7	77252
2961	M	25	20	55410
2962	F	25	1	55410
2963	F	35	1	02155
2964	M	18	4	43202
2965	M	35	17	30024
2966	F	25	11	06107
2967	M	25	0	23451
2968	M	25	0	90028
2969	M	50	1	55126
297	F	25	4	66044
2970	M	25	1	02115
2971	F	18	4	10708
2972	M	18	4	97470
2973	F	35	9	66204
2974	F	25	0	02148
2975	M	18	4	61801
2976	F	18	4	48135
2977	M	35	17	90026
2978	M	18	4	03106
2979	M	18	4	03106
298	F	35	0	55442
2980	M	45	2	29440
2981	F	35	1	92705
2982	M	35	0	75023
2983	M	18	12	55123
2984	F	25	12	55438
2985	M	25	18	10309
2986	F	25	3	98501
2987	M	18	4	44056
2988	F	25	3	55102
2989	M	35	12	10036
299	F	25	12	20850
2990	M	18	17	94063
2991	M	35	12	94025
2992	F	50	0	02421
2993	M	18	2	02066
2994	F	25	4	94117
2995	M	1	4	46311
2996	M	45	1	90631
2997	M	35	16	77301
2998	M	18	2	90069
2999	M	56	1	49042
3	F	56	1	14706
30	M	35	15	80538
300	M	50	13	60622
3000	M	25	4	97333
3001	M	25	8	22046
3002	F	50	3	33611
3003	F	35	2	97401
3004	F	25	2	97333
3005	M	56	13	14843
3006	F	25	7	90230
3007	F	18	1	33143
3008	M	18	4	02906
3009	M	25	0	47303
301	M	25	1	60613
3010	M	18	4	48135
3011	M	35	1	48103
3012	M	18	4	92037
3013	M	1	10	12701
3014	M	18	4	85719
3015	F	18	4	45750
3016	F	35	0	90004
3017	M	35	17	14302
3018	F	25	7	92108
3019	M	25	17	78730
302	M	25	7	90212
3020	F	45	15	78750
3021	F	35	7	60302
3022	M	50	12	97330
3023	M	35	0	45242
3024	F	35	9	85255
3025	M	18	12	78759
3026	M	56	6	62707
3027	M	35	7	06430
3028	M	45	17	97124
3029	M	25	12	78660
303	M	25	12	55406
3030	M	25	1	10003
3031	M	25	12	78759
3032	F	35	3	55112
3033	M	18	4	94403
3034	M	35	0	33174
3035	M	18	4	45750
3036	M	25	17	94133
3037	F	18	4	02138
3038	M	18	15	94606
3039	M	45	11	90028
304	M	45	15	93555
3040	M	18	4	94704
3041	M	25	4	55408
3042	M	25	7	33813
3043	F	25	1	45241
3044	F	35	16	45238
3045	M	18	0	63011
3046	M	25	15	97333
3047	M	35	5	95008
3048	M	18	19	12133
3049	M	18	4	14853
305	M	25	1	08904
3050	M	50	1	48105
3051	M	35	12	45243
3052	M	35	12	97330
3053	F	18	6	92122
3054	M	18	4	15213
3055	M	25	4	24060
3056	M	18	4	97333
3057	M	25	4	48105
3058	M	18	4	97850
3059	M	25	4	54902
306	M	25	6	19342
3060	M	45	6	52556
3061	M	45	7	91766
3062	M	35	2	45243
3063	M	35	20	45236
3064	F	18	4	48104
3065	M	18	20	86001
3066	M	35	11	20879
3067	M	18	4	48105
3068	F	18	4	48108
3069	M	25	4	97330
307	F	25	14	10022
3070	M	25	4	48104
3071	M	18	4	48104
3072	M	25	7	06851
3073	F	18	0	48104
3074	M	25	0	94110
3075	F	25	4	48104
3076	F	35	4	48103
3077	M	25	17	07030
3078	F	18	4	48104
3079	M	35	3	94109
308	M	25	4	48109
3080	M	50	17	91977
3081	M	18	4	48104
3082	M	35	17	06074
3083	M	25	7	91911
3084	M	18	4	48104
3085	M	25	12	50265
3086	M	35	14	92025
3087	M	18	2	11435
3088	M	25	20	23225
3089	M	25	4	06511
309	F	25	11	02111
3090	F	35	14	94303
3091	M	18	0	72761
3092	M	25	17	98033
3093	M	18	14	48185
3094	F	25	0	02138
3095	M	35	16	92630
3096	F	35	17	89507
3097	F	18	4	48104
3098	M	35	12	95864
3099	F	50	1	93103
31	M	35	0	79606
310	F	25	11	10022
3100	M	35	12	98033
3101	M	25	0	02143
3102	F	25	15	94901
3103	F	25	0	55345
3104	F	18	4	48103
3105	F	18	4	94122
3106	M	25	0	55126
3107	F	35	20	91324
3108	M	35	11	32082
3109	M	25	12	55346
311	M	18	0	94111
3110	M	18	4	16803
3111	M	50	17	45420
3112	M	18	2	60614
3113	M	25	2	90068
3114	M	25	12	24060
